"('date',_'')","('close',_'005930.ks')","('high',_'005930.ks')","('low',_'005930.ks')","('open',_'005930.ks')","('volume',_'005930.ks')"
2001-03-13,2591.227783203125,2598.3465408492875,2520.0402067415007,2541.396479679988,33815000
2001-03-14,2591.227783203125,2591.227783203125,2591.227783203125,2591.227783203125,0
2001-03-15,2790.551025390625,2797.6697780064173,2676.6509835379466,2698.0072413853236,29370000
2001-03-16,2769.195556640625,2790.551820573586,2726.4830287747027,2762.0768019963048,23315000
2001-03-19,2705.12744140625,2762.0774928042765,2683.77117213199,2712.2461978310034,24865000
2001-03-20,2719.3642578125,2790.551803828534,2719.3642578125,2776.3142946253274,21455000
2001-03-21,2754.95751953125,2776.3137793725778,2633.9387137637277,2648.1762203246126,40550000
2001-03-22,2833.263671875,2840.3824248194096,2790.551154208543,2833.263671875,37465000
2001-03-23,3061.065185546875,3110.89647926508,2904.452548146802,2911.57130439226,91755000
2001-03-26,3089.538818359375,3153.6075956986247,3089.538818359375,3132.251336585541,42870000
2001-03-27,2954.282470703125,3068.182517766378,2932.926211878765,3061.063764824925,31345000
2001-03-28,2954.282470703125,3032.5887530591117,2954.282470703125,3032.5887530591117,26075000
2001-03-29,2911.570068359375,2975.638847369728,2875.9763022425122,2911.570068359375,29920000
2001-03-30,2961.402099609375,2968.5208546565127,2875.9770390437197,2925.808324373685,30100000
2001-04-02,2840.3828125,2918.6891055764413,2819.0265507518798,2875.9765820802004,39140000
2001-04-03,2705.12744140625,2754.958736379523,2698.008684981497,2712.2461978310034,46070000
2001-04-04,2605.464111328125,2662.4141465484117,2584.1078481205172,2633.9391289382684,62280000
2001-04-05,2605.464111328125,2605.464111328125,2605.464111328125,2605.464111328125,0
2001-04-06,2733.601806640625,2819.0268630981445,2690.8892784118652,2819.0268630981445,85290000
2001-04-09,2641.05859375,2712.2461569238544,2641.05859375,2698.008644289084,25840000
2001-04-10,2591.227783203125,2662.4153596647493,2569.871510264638,2641.059086726262,39175000
2001-04-11,2648.17578125,2705.1257980510754,2648.17578125,2690.888293850807,44515000
2001-04-12,2854.62060546875,2911.570642485583,2776.3143045706047,2804.789323079021,73660000
2001-04-13,2890.214111328125,2954.282897047221,2868.8578494217595,2918.689127203279,38840000
2001-04-16,2804.788330078125,2904.450859573287,2804.788330078125,2890.2133553596923,10200000
2001-04-17,2826.145263671875,2861.7390327357525,2740.720217918569,2790.5514946079975,16815000
2001-04-18,3046.826171875,3046.826171875,2897.33236437646,2925.807375328563,47790000
2001-04-19,3345.814453125,3502.4270445478724,3260.3894032579788,3288.864419880319,131305000
2001-04-20,3196.321044921875,3402.764943146228,3196.321044921875,3360.0524124791204,44905000
2001-04-23,3231.914306640625,3281.7455844963174,3182.0830287849326,3196.3205367437017,31785000
2001-04-24,3132.252197265625,3146.489707253196,3082.4209123091264,3139.3709522594104,31185000
2001-04-25,3217.67724609375,3217.67724609375,3075.3021467090707,3089.539656647539,26345000
2001-04-26,3217.67724609375,3217.67724609375,3075.3021467090707,3089.539656647539,26345000
2001-04-27,3089.538818359375,3167.8451017740135,3068.1825592462915,3139.370089623236,21695000
2001-04-30,3260.388427734375,3288.8634358368586,3139.3696432988195,3174.963403426924,38225000
2001-05-01,3260.388427734375,3260.388427734375,3260.388427734375,3260.388427734375,0
2001-05-02,3260.388427734375,3345.8134520418257,3231.9134196318914,3345.8134520418257,36510000
2001-05-03,3274.62744140625,3288.8649520210597,3196.3211330247964,3288.8649520210597,25895000
2001-05-04,3174.964599609375,3210.5583731475963,3139.3708260711533,3139.3708260711533,32805000
2001-05-07,3274.62744140625,3295.983707328465,3189.2023777173913,3203.439888332201,17945000
2001-05-08,3267.50830078125,3288.864564185049,3217.677019505719,3267.50830078125,16825000
2001-05-09,3203.439453125,3260.389487847222,3196.320698784722,3246.1519791666665,20695000
2001-05-10,3203.439453125,3246.1519791666665,3160.726927083333,3203.439453125,24620000
2001-05-11,3139.370849609375,3182.0833781754886,3132.2520948483557,3174.9646234144698,27705000
2001-05-14,3153.607666015625,3174.963925604896,3132.2514064263546,3146.4889128192017,14310000
2001-05-15,3089.538818359375,3167.8451017740135,3053.9450531709026,3139.370089623236,26420000
2001-05-16,2996.995361328125,3110.8954225662487,2989.8766075007425,3061.0641457745696,25895000
2001-05-17,3153.607666015625,3153.607666015625,3089.5388872478134,3132.2514064263546,24105000
2001-05-18,3139.370849609375,3146.489604370394,3089.539566282242,3118.014585326318,18915000
2001-05-21,3260.388427734375,3288.8634358368586,3153.6071473500615,3203.4384115294074,28160000
2001-05-22,3288.865234375,3402.76532907197,3288.865234375,3360.052793560606,48830000
2001-05-23,3345.814453125,3388.526978058511,3260.3894032579788,3274.626911569149,21890000
2001-05-24,3224.794921875,3274.6261899834435,3210.5574167011587,3246.1511796357613,30275000
2001-05-25,3160.726318359375,3310.2201307142104,3153.607565390097,3239.0326010214317,33695000
2001-05-28,3167.845947265625,3189.202212078652,3118.014662701896,3146.4896824525986,18480000
2001-05-29,3303.100830078125,3303.100830078125,3153.6070425099338,3153.6070425099338,24280000
2001-05-30,3182.0830078125,3224.7955314072988,3167.845499947567,3203.4392696098994,31815000
2001-05-31,3018.352294921875,3089.539849047391,2982.758517859117,3075.3023382222877,63595000
2001-06-01,3018.352294921875,3061.064827397184,2996.99602868422,3061.064827397184,29315000
2001-06-04,3018.352294921875,3068.183582809736,3011.2335395093232,3032.589805746978,19955000
2001-06-05,2890.214111328125,3018.3516827663175,2875.976603390548,2947.1641430784325,51520000
2001-06-06,2890.214111328125,2890.214111328125,2890.214111328125,2890.214111328125,0
2001-06-07,3046.826171875,3068.182430089077,2904.451117114486,2904.451117114486,39865000
2001-06-08,3182.0830078125,3210.558023542366,3132.2517302852348,3146.4892381501677,42740000
2001-06-11,3046.826171875,3118.013699255257,3046.826171875,3082.4199355651285,24680000
2001-06-12,3004.114013671875,3061.064042367076,2996.9952600849747,3004.114013671875,24195000
2001-06-13,3046.826171875,3068.182430089077,2989.8761499707944,3061.0636773510514,23645000
2001-06-14,3011.234130859375,3068.1841853437127,2989.877860427748,3039.709158101544,27840000
2001-06-15,2982.7578125,2989.876566229117,2932.9265363961817,2982.7578125,40870000
2001-06-18,2918.688720703125,2975.6387445217224,2904.4512147484756,2975.6387445217224,34095000
2001-06-19,2925.808837890625,2968.5213756700505,2904.4525690009127,2918.6900815940544,31275000
2001-06-20,2847.5009765625,2897.3322436523435,2840.3822241210937,2890.2134912109373,38515000
2001-06-21,2819.02734375,2875.977391098485,2790.5523200757575,2847.5023674242425,40805000
2001-06-22,2754.95751953125,2804.7887924943475,2719.363753129038,2804.7887924943475,44685000
2001-06-25,2754.95751953125,2797.670039213905,2705.1262465681525,2733.6012596899227,25925000
2001-06-26,2690.88916015625,2776.3142128596232,2690.88916015625,2754.9579496837796,33500000
2001-06-27,2648.17578125,2705.1257980510754,2633.9382770497314,2698.007045950941,40985000
2001-06-28,2669.53271484375,2698.00773046875,2626.82019140625,2633.9389453125,27040000
2001-06-29,2733.601806640625,2740.7205613454184,2705.1267878214517,2733.601806640625,30675000
2001-07-02,2747.83984375,2762.077355893782,2712.246063390544,2733.6023316062174,23280000
2001-07-03,2769.195556640625,2783.433065929266,2754.9580473519845,2776.3143112849457,20305000
2001-07-04,2804.788330078125,2804.788330078125,2733.6008090101523,2733.6008090101523,13705000
2001-07-05,2747.83984375,2811.9086483970204,2747.83984375,2804.7898923251296,15550000
2001-07-06,2612.583251953125,2683.7708065022566,2598.345741043299,2662.414540137517,38020000
2001-07-09,2434.613525390625,2520.0385613692433,2413.2572663959704,2491.5635493763707,81635000
2001-07-10,2420.376220703125,2484.4450030158546,2413.2574671128214,2448.851235064338,32665000
2001-07-11,2406.138916015625,2427.4951785838107,2334.9513741216715,2334.9513741216715,37970000
2001-07-12,2505.802001953125,2534.2770247025924,2463.089467828924,2477.3269792036576,66365000
2001-07-13,2420.376220703125,2591.226306870404,2391.901206341912,2591.226306870404,46560000
2001-07-16,2377.66455078125,2413.258331481568,2320.714501660741,2399.0208192014406,27910000
2001-07-17,2377.66455078125,2377.66455078125,2377.66455078125,2377.66455078125,0
2001-07-18,2384.7822265625,2434.6134969682835,2370.544720732276,2391.900979477612,33430000
2001-07-19,2520.038330078125,2520.038330078125,2356.3070261464954,2370.5445308362023,37325000
2001-07-20,2505.802001953125,2562.7520474520597,2470.2082235162907,2505.802001953125,29625000
2001-07-23,2463.088134765625,2491.563142103956,2441.731879261877,2491.563142103956,21275000
2001-07-24,2470.20751953125,2498.6825341656163,2420.3762439211096,2420.3762439211096,21480000
2001-07-25,2541.394775390625,2555.6322811351106,2448.8509880514707,2463.088493795956,20905000
2001-07-26,2584.10791015625,2598.3454193031166,2555.632891862517,2555.632891862517,21865000
2001-07-27,2641.05859375,2698.008644289084,2626.8210811152294,2655.296106384771,28800000
2001-07-30,2641.05859375,2690.889887971698,2626.8210811152294,2676.6523753369274,20055000
2001-07-31,2698.008056640625,2712.245566174349,2648.1767732725925,2662.4142828063164,22230000
2001-08-01,2819.02734375,2840.383611505682,2712.246004971591,2726.4835168087125,57875000
2001-08-02,2783.43310546875,2875.9769171595267,2762.076841232417,2861.7394076686383,31790000
2001-08-03,2840.3828125,2861.7390742481202,2811.9077968358397,2847.50156641604,32795000
2001-08-06,2833.263671875,2847.501177763819,2776.3136483197236,2797.6699071529524,16130000
2001-08-07,2747.83984375,2776.314868037565,2712.246063390544,2762.077355893782,22085000
2001-08-08,2705.12744140625,2733.6024671052633,2662.4149028577303,2719.364954255757,13405000
2001-08-09,2605.464111328125,2655.295392145876,2605.464111328125,2626.8203745357328,29170000
2001-08-10,2655.294921875,2690.88868758378,2641.057415591488,2641.057415591488,11580000
2001-08-13,2726.48291015625,2726.48291015625,2669.5328754793572,2683.7703841485804,18640000
2001-08-14,2811.90771484375,2819.026468552215,2754.9576851760285,2776.313946301424,21220000
2001-08-15,2811.90771484375,2811.90771484375,2811.90771484375,2811.90771484375,0
2001-08-16,2776.314208984375,2776.314208984375,2719.3641739282853,2733.6016826923073,18330000
2001-08-17,2790.551025390625,2819.026035853795,2754.957262311663,2776.3135201590403,17745000
2001-08-20,2705.12744140625,2726.48371068051,2690.8899285567436,2705.12744140625,9435000
2001-08-21,2648.17578125,2740.7195585517475,2633.9382770497314,2719.363302251344,21735000
2001-08-22,2740.719970703125,2740.719970703125,2584.107400948661,2584.107400948661,21770000
2001-08-23,2740.719970703125,2783.43248972707,2705.126204849838,2754.95747704444,14945000
2001-08-24,2733.601806640625,2762.0768254597983,2690.8892784118652,2733.601806640625,7515000
2001-08-27,2833.263671875,2861.738683652638,2790.551154208543,2819.026165986181,37955000
2001-08-28,2804.788330078125,2847.5008427189086,2797.6695779713277,2847.5008427189086,20535000
2001-08-29,2797.67041015625,2826.1454270535146,2747.839130586037,2776.3141474833014,19135000
2001-08-30,2790.551025390625,2804.7885306222097,2733.601004464286,2733.601004464286,12585000
2001-08-31,2705.12744140625,2762.0774928042765,2669.5336592824838,2747.8399799547697,25845000
2001-09-03,2676.651123046875,2719.3636409678356,2669.5323700600484,2712.244887981009,10450000
2001-09-04,2797.67041015625,2804.789164380566,2669.532834118559,2676.651588342875,18775000
2001-09-05,2698.008056640625,2740.720585241796,2669.533037573178,2733.601830474934,21020000
2001-09-06,2683.770751953125,2740.720794434889,2676.6519966429046,2705.1270178837863,17490000
2001-09-07,2719.3642578125,2719.3642578125,2626.820447991656,2676.6517302028797,22835000
2001-09-10,2726.48291015625,2726.48291015625,2655.295366810134,2683.7703841485804,14000000
2001-09-11,2662.413818359375,2740.720107134651,2648.176311309325,2705.126339509525,15810000
2001-09-12,2299.357666015625,2463.0890168464593,2278.0014028637775,2278.0014028637775,84970000
2001-09-13,2441.733154296875,2463.0894209525327,2363.4268432261297,2391.9018654336733,59745000
2001-09-14,2413.25732421875,2455.9698432314713,2342.0697925308814,2448.8510900626843,33175000
2001-09-17,2334.951171875,2391.9012004573174,2306.4761575838415,2349.1886790205795,28450000
2001-09-18,2384.7822265625,2420.37599113806,2349.18846198694,2413.2572382229478,24870000
2001-09-19,2334.951171875,2377.663693311738,2320.713664729421,2349.1886790205795,21555000
2001-09-20,2192.57568359375,2278.0007102272725,2156.981922496449,2278.0007102272725,61380000
2001-09-21,2028.844482421875,2092.913255550987,1986.131967002467,2064.4382452713817,65415000
2001-09-24,2028.844482421875,2028.844482421875,2028.844482421875,2028.844482421875,0
2001-09-25,2035.9639892578125,2185.457848608911,2035.9639892578125,2178.3390934017157,42065000
2001-09-26,2014.607666015625,2043.0826860299803,1986.1326460012701,2007.4889110120364,33275000
2001-09-27,2000.3697509765625,2000.3697509765625,1907.825954668038,1964.7759831655915,36500000
2001-09-28,2000.3697509765625,2000.3697509765625,2000.3697509765625,2000.3697509765625,0
2001-10-01,2000.3697509765625,2000.3697509765625,2000.3697509765625,2000.3697509765625,0
2001-10-02,2000.3697509765625,2000.3697509765625,2000.3697509765625,2000.3697509765625,0
2001-10-03,2000.3697509765625,2000.3697509765625,2000.3697509765625,2000.3697509765625,0
2001-10-04,2071.556884765625,2135.6256543975514,2035.963123858999,2135.6256543975514,64925000
2001-10-05,2100.032470703125,2114.2699789790786,2043.0824375993116,2078.676208289195,40035000
2001-10-08,2078.6767578125,2107.1517818921234,2057.3204897527826,2092.9142698523115,19935000
2001-10-09,2156.982421875,2178.338683477723,2107.1511448019805,2107.1511448019805,39630000
2001-10-10,2121.388671875,2142.7449336723994,2107.151164010067,2128.5074258074665,16855000
2001-10-11,2263.763916015625,2278.0014249213837,2185.4576170339524,2192.5763714868317,58170000
2001-10-12,2320.713623046875,2377.663650606308,2313.594869601946,2363.4261437164496,47265000
2001-10-15,2278.00146484375,2306.476483154297,2263.7639556884765,2278.00146484375,17425000
2001-10-16,2263.763916015625,2299.3576882800216,2249.5264071098663,2249.5264071098663,15620000
2001-10-17,2334.951171875,2349.1886790205795,2299.357404011052,2320.713664729421,28595000
2001-10-18,2320.713623046875,2320.713623046875,2256.6448420425136,2299.3573627120877,21850000
2001-10-19,2420.376220703125,2427.494974293428,2320.7136704388786,2349.188684800092,41555000
2001-10-22,2413.25732421875,2470.207349569045,2370.5448052060287,2463.088596400258,18730000
2001-10-23,2477.32568359375,2512.9194434154992,2455.9694277007006,2491.56318752245,39580000
2001-10-24,2641.05859375,2641.05859375,2527.158492671833,2534.2772489892186,56115000
2001-10-25,2605.464111328125,2633.9391289382684,2576.9890937179816,2633.9391289382684,27610000
2001-10-26,2576.9892578125,2626.8205418033494,2548.5142383891575,2605.4642772358425,47820000
2001-10-29,2619.7021484375,2633.939660113791,2569.8708575704823,2605.4646367612095,25480000
2001-10-30,2477.32568359375,2548.5132032372485,2470.2069316294,2520.038195379849,33825000
2001-10-31,2470.20751953125,2477.3262731898417,2427.4949975797012,2427.4949975797012,28980000
2001-11-01,2548.513916015625,2584.10768579238,2477.326376462116,2520.0389001942217,34295000
2001-11-02,2605.464111328125,2612.582865730661,2584.1078481205172,2584.1078481205172,37920000
2001-11-05,2633.93896484375,2633.93896484375,2576.9889331714526,2612.5827029666384,30180000
2001-11-06,2705.12744140625,2726.48371068051,2676.6524157072367,2690.8899285567436,53010000
2001-11-07,2712.24560546875,2726.4831152087436,2683.7705859887633,2719.364360338747,44265000
2001-11-08,2747.83984375,2754.958599821891,2705.1273073186526,2712.246063390544,37600000
2001-11-09,2747.83984375,2747.83984375,2747.83984375,2747.83984375,0
2001-11-12,2847.5009765625,2883.094738769531,2797.669709472656,2854.6197290039063,23500000
2001-11-13,2847.5009765625,2847.5009765625,2776.3134521484376,2790.5509570312497,30010000
2001-11-14,3061.065185546875,3061.065185546875,2890.215035655887,2918.690060637718,75030000
2001-11-15,2982.7578125,3053.9453497911695,2954.2827975835326,2996.995319958234,36275000
2001-11-16,2975.63916015625,2982.7579141279157,2897.3328664679275,2961.4016522129186,35795000
2001-11-19,3110.89599609375,3132.252261513158,2918.689607319079,2918.689607319079,39315000
2001-11-20,3039.708251953125,3174.9645910330064,3039.708251953125,3132.2520629025175,37695000
2001-11-21,3004.114013671875,3061.064042367076,2954.2827385635737,2961.4014921504736,33430000
2001-11-22,3075.30126953125,3075.30126953125,2961.401222511574,3011.232493082682,17595000
2001-11-23,3160.726318359375,3167.845071328653,3061.063776789485,3089.5387886665962,27370000
